Date,Open,High,Low,Close,Volume,Market Cap
Dec-18-2022,0.000143471,0.000143992,0.000139891,0.000141642,68723697.18,850466282.1
Dec-17-2022,0.000138,0.000144794,0.000130369,0.000143486,150031000.6,843422835.6
Dec-16-2022,0.000161372,0.0001635,0.000130634,0.000137158,66145799.13,935637686
Dec-15-2022,0.000165311,0.000165459,0.000160412,0.000161372,58358658.08,979761566.9
Dec-14-2022,0.000168106,0.000169293,0.000165266,0.000165311,70579471.12,1005457528
Dec-13-2022,0.000170552,0.000170974,0.000162634,0.000168106,90650766.28,1003463450
Dec-12-2022,0.000166914,0.000171276,0.000162814,0.000170434,67300590.18,999343752.8
Dec-11-2022,0.000170811,0.000171693,0.000166177,0.000166967,52982965.06,1020293397
Dec-10-2022,0.000171648,0.000172648,0.000170018,0.000170811,59146239.71,1028293678
Dec-09-2022,0.000173373,0.000177316,0.000170652,0.000171648,134132247.9,1034550715
Dec-08-2022,0.000165231,0.000175528,0.000162762,0.000173598,115311677.3,1017590130
Dec-07-2022,0.000171803,0.000172105,0.000162168,0.000165231,89256302.73,998496974.3
Dec-06-2022,0.00017398,0.000176272,0.000168158,0.000171876,84437115.03,1034793092
Dec-05-2022,0.000176306,0.000178218,0.000171213,0.00017398,84965206.18,1053457312
Dec-04-2022,0.000172534,0.000177307,0.000172261,0.000176306,97736431.42,1047413799
Dec-03-2022,0.00018065,0.000183061,0.000171962,0.000172884,166210539.5,1075151624
Dec-02-2022,0.000168511,0.000191214,0.000167061,0.000181153,286699894.6,1084366376
Dec-01-2022,0.000164891,0.000174019,0.000160369,0.000169545,98445292.49,984027874.7
Nov-30-2022,0.000160182,0.000165951,0.00015984,0.000164891,80758483.77,974187245.6
Nov-29-2022,0.000158762,0.000162699,0.000157692,0.000160182,74125540.94,960004058.3
Nov-28-2022,0.000162151,0.000162974,0.000153676,0.000158752,103130491.7,944114398.1
Nov-27-2022,0.000159279,0.000166252,0.000158795,0.000162001,88457399.59,973565272.9
Nov-26-2022,0.000158573,0.000164479,0.000158235,0.000159279,84136152.62,966902062.6
Nov-25-2022,0.000162026,0.000162097,0.000156098,0.000158555,82103828.94,949940617
Nov-24-2022,0.000164892,0.000166713,0.000160777,0.000162026,101369737.4,977239661.4
Nov-23-2022,0.000161327,0.000168609,0.000158475,0.000164782,162116616.5,980437394.2
Nov-22-2022,0.000151588,0.000164432,0.000148044,0.000161026,143903193.8,924633322.4
Nov-21-2022,0.0001592,0.000160206,0.000148581,0.000151405,159723028.5,924548086.2
Nov-20-2022,0.000173392,0.000174137,0.000156921,0.000159281,96398111.54,1013858770
Nov-19-2022,0.000176717,0.000176717,0.000172467,0.000173392,110215758.5,1044084644
Nov-18-2022,0.000172617,0.000181258,0.000172186,0.000176694,138869487.4,1054599373
Nov-17-2022,0.000179032,0.000179032,0.000169557,0.000172467,135054154.6,1044171686
Nov-16-2022,0.000183849,0.000186772,0.000175933,0.000179261,201346078.6,1086352045
Nov-15-2022,0.000173084,0.000190461,0.00017183,0.000183719,173038094.5,1088345488
Nov-14-2022,0.000170408,0.000178275,0.000158508,0.00017313,200184653,1040305848
Nov-13-2022,0.000182155,0.000186797,0.000167815,0.000170353,138760618.4,1102714759
Nov-12-2022,0.000188844,0.000189359,0.000180097,0.000181792,189187660.5,1128169619
Nov-11-2022,0.000194129,0.000205785,0.000181485,0.000189376,311801726.7,1182752341
Nov-10-2022,0.000184645,0.000203567,0.000180498,0.000194246,684622936.9,1189991293
Nov-09-2022,0.000190275,0.000221393,0.000156806,0.000184273,553832372,1096465824
Nov-08-2022,0.000235801,0.000239355,0.000149974,0.000189002,303386959.2,1321247607
Nov-07-2022,0.000232315,0.000239314,0.000227408,0.000236461,233764713.2,1437057178
Nov-06-2022,0.000246039,0.000254877,0.000230967,0.00023212,282945288.5,1514380319
Nov-05-2022,0.000259541,0.000277101,0.000244461,0.000245753,644550675.2,1556141041
Nov-04-2022,0.000218602,0.000268884,0.000217274,0.000258867,276559170.9,1405885922
Nov-03-2022,0.000213355,0.000228215,0.000212674,0.00021853,298212809.2,1359577934
Nov-02-2022,0.000220185,0.000231793,0.000209294,0.000213495,356039305.2,1352182251
Nov-01-2022,0.000242126,0.000243759,0.000210907,0.00021888,226105001.6,1467626913
Oct-31-2022,0.000249528,0.000256909,0.000239954,0.000242207,400786236.3,1507198614
Oct-29-2022,0.000237392,0.000265953,0.000235942,0.000249344,438589795.9,1504857047
Oct-28-2022,0.000243461,0.000251293,0.000235305,0.000237508,272157782.8,1494860059
Oct-27-2022,0.000240207,0.000254035,0.000239907,0.000244088,348359826.2,1502361128
Oct-26-2022,0.000243867,0.000251774,0.000237328,0.000240801,266830889,1503600263
Oct-25-2022,0.000237517,0.000252102,0.000235998,0.000243697,270216655,1502939527
Oct-24-2022,0.000230901,0.000243965,0.000229536,0.000237873,164069771.5,1439742415
Oct-23-2022,0.000239159,0.000245022,0.000229036,0.000230715,243207976.1,1435988331
Oct-22-2022,0.000232746,0.000243365,0.000225677,0.000239115,191272426.8,1438511665
Oct-21-2022,0.00023716,0.000239138,0.000229182,0.00023309,214960648.4,1436880851
Oct-20-2022,0.000236177,0.000241161,0.000226745,0.000237309,246290072.3,1448186697
Oct-19-2022,0.00025308,0.000255929,0.000234249,0.000236447,240569143.3,1524285446
Oct-18-2022,0.000252718,0.000258826,0.000242845,0.000252152,270259823.2,1531039389
Oct-17-2022,0.000263813,0.000270489,0.000246861,0.000253109,211925478.6,1607254919
Oct-16-2022,0.000263711,0.000271827,0.000261662,0.000264237,231219245.7,1628836125
Oct-15-2022,0.000264627,0.000268644,0.000256633,0.000262504,209704510.2,1623547395
Oct-14-2022,0.000271928,0.000275328,0.000264112,0.000264405,239770889,1663143921
Oct-13-2022,0.000277496,0.000288889,0.000268785,0.00027202,432867969.2,1718141669
Oct-12-2022,0.000286997,0.000290891,0.000259024,0.000277471,479915877.9,1702221667
Oct-11-2022,0.000280661,0.000299381,0.000280323,0.000286637,523219540.1,1764282917
Oct-10-2022,0.000288319,0.000292375,0.000269338,0.000281131,668203349.4,1733948837
Oct-09-2022,0.000305916,0.000316513,0.000285695,0.000288097,503666981.7,1850244057
Oct-08-2022,0.000294194,0.000308741,0.000291669,0.000306164,299042397.1,1822952163
Oct-07-2022,0.00028939,0.000296862,0.000284942,0.000294611,351600897.3,1788347595
Oct-06-2022,0.000286332,0.000302569,0.000283385,0.000289035,401068120.9,1787893587
Oct-05-2022,0.000300656,0.000304653,0.000283996,0.000285885,377230080.9,1817399821
Oct-04-2022,0.000307356,0.000314934,0.000291245,0.000301327,517659104.9,1868851735
Oct-03-2022,0.000311568,0.000321336,0.000303575,0.000306766,837224723.1,1913829474
Oct-02-2022,0.000332814,0.000345192,0.000300266,0.000311475,1049137569,1986741463
Oct-01-2022,0.000334027,0.000362013,0.000324048,0.000334715,1082354501,2087999239
Sep-30-2022,0.000303706,0.000345741,0.00029089,0.00033305,579983201.3,1846470419
Sep-29-2022,0.000283365,0.000308446,0.000279071,0.000305267,663363483.3,1807255575
Sep-28-2022,0.00027492,0.000285504,0.000271716,0.000285504,645631684.9,1706082767
Sep-27-2022,0.000278195,0.000290723,0.000260427,0.000275045,891641753.4,1689165838
Sep-26-2022,0.000309664,0.000309664,0.000267653,0.000277841,1889954775,1759198214
Sep-25-2022,0.000197318,0.000323681,0.000182447,0.000310538,1704036434,1604845198
Sep-24-2022,0.000226484,0.000241127,0.000188525,0.000197921,509553149.3,1383067598
Sep-23-2022,0.000256794,0.000264765,0.000225188,0.000226977,650434394.2,1510050007
Sep-22-2022,0.000277538,0.000282131,0.00023035,0.000257396,631014845.7,1609537370
Sep-21-2022,0.000284949,0.000288623,0.000265764,0.000277954,564731456,1715040745
Sep-20-2022,0.000301376,0.000308848,0.000270243,0.000285215,742365700.7,1771929479
Sep-19-2022,0.000311275,0.000311791,0.00028535,0.000300811,874593602.9,1830638437
Sep-18-2022,0.000272907,0.000319476,0.000266256,0.000310557,836263898.2,1809165014
Sep-17-2022,0.00031051,0.000319093,0.000267506,0.000271923,711155992.4,1826347980
Sep-16-2022,0.000305083,0.000327158,0.00028867,0.000310541,1265654338,1896986264
Sep-15-2022,0.000259221,0.000328237,0.000257686,0.000309769,1238344523,1799339559
Sep-14-2022,0.000299373,0.000299373,0.000245545,0.000257235,1092240839,1653497407
Sep-13-2022,0.000358132,0.000368223,0.000274587,0.000300947,1305789327,1901937243
Sep-12-2022,0.000300387,0.000389185,0.000292965,0.000358154,1363804982,2138326153
Sep-11-2022,0.000431947,0.000431947,0.000295233,0.000295233,868746933.6,2291172792
Sep-10-2022,0.000436139,0.000471252,0.000394738,0.000417182,1106575794,2638852978
Sep-09-2022,0.000430202,0.000489133,0.000415506,0.000438192,1920019499,2715727373
Sep-08-2022,0.000515236,0.000544531,0.000391756,0.000430246,2598402155,2951653391
Sep-07-2022,0.000440533,0.000589731,0.000426552,0.000515695,2694239480,3159216619
Sep-06-2022,0.000379408,0.000482398,0.00033597,0.000437151,1162645148,2502333067
Sep-05-2022,0.000406094,0.0004466,0.000347254,0.00038167,580236823.3,2451695918
Sep-04-2022,0.000254032,0.000413053,0.000249012,0.000413053,204308036.5,1906280479
Sep-03-2022,0.000260584,0.000269175,0.000236015,0.000252655,124168787.5,1627713262
Sep-02-2022,0.000241979,0.000267175,0.000230066,0.000259804,195745486.6,1660320753
Sep-01-2022,0.000275321,0.000300036,0.000222361,0.000242056,360267735.7,1649171957
Aug-31-2022,0.000221253,0.000293007,0.000206215,0.000276498,416908987,1681745031
Aug-30-2022,0.000158592,0.000236739,0.000150842,0.000224303,146694256,1128755891
Aug-29-2022,0.000131491,0.00016258,0.000130486,0.000157452,101169885.6,973233125.7
Aug-28-2022,0.000124976,0.000135187,0.000124074,0.000131491,69588746.79,861793737.9
Aug-27-2022,0.000133774,0.00013383,0.000120441,0.000125417,79351361.04,833194713.7
Aug-26-2022,0.000123033,0.000136943,0.000117977,0.000134443,113180330.4,849641782.2
Aug-25-2022,0.000131092,0.000139882,0.000116454,0.000121024,117899106.3,823848500.4
Aug-24-2022,9.98545E-05,0.000138101,9.96246E-05,0.000131922,54007965.41,719130130.6
Aug-23-2022,0.000105829,0.000107071,9.91908E-05,9.94317E-05,52922860.97,667423767.8
Aug-22-2022,9.15919E-05,0.000107304,8.98034E-05,0.000105594,29771596.96,629313562
Aug-21-2022,9.01579E-05,9.34339E-05,8.78927E-05,9.17479E-05,16421520.22,594097793.9
Aug-20-2022,8.79076E-05,9.13855E-05,8.7326E-05,9.03639E-05,13474473.61,585229283.6
Aug-19-2022,8.60118E-05,9.05551E-05,8.57755E-05,8.80889E-05,15891649.09,580870539.7
Aug-18-2022,9.31684E-05,9.44222E-05,8.58601E-05,8.60118E-05,21970620.95,585556872
Aug-17-2022,9.49137E-05,9.8611E-05,9.30991E-05,9.33554E-05,16851251.81,624586670.2
Aug-16-2022,9.70207E-05,9.84735E-05,9.33767E-05,9.51084E-05,14950281.35,632280303.3
Aug-15-2022,9.66552E-05,9.76451E-05,9.56784E-05,9.72175E-05,16869606.75,636306859.4
Aug-14-2022,0.000100225,0.000103465,9.52999E-05,9.66552E-05,34170945.34,642466468.6
Aug-13-2022,9.68767E-05,0.000110549,9.68767E-05,0.000100158,18327786.35,649810122.7
Aug-12-2022,9.79754E-05,9.97205E-05,9.65598E-05,9.68767E-05,14812100.26,644920372.8
Aug-11-2022,9.68984E-05,9.87793E-05,9.46633E-05,9.79754E-05,15149700.55,636885074.8
Aug-10-2022,9.84629E-05,9.98584E-05,9.61024E-05,9.67254E-05,18118558.57,647612443.8
Aug-09-2022,9.6556E-05,0.000100324,9.3281E-05,9.84769E-05,30649700.8,632867621.2
Aug-08-2022,9.91729E-05,0.000100646,8.53285E-05,9.6556E-05,20604064,640532909.2
Aug-07-2022,9.94365E-05,0.000101184,9.86198E-05,9.91729E-05,15237471.69,658498937.9
Aug-06-2022,9.99945E-05,0.00010032,9.79582E-05,9.92151E-05,13754898.92,654117534.1
Aug-05-2022,0.000100809,0.000101988,9.99822E-05,9.99945E-05,14575925.94,662784301.6
Aug-04-2022,9.91352E-05,0.000101022,9.90831E-05,0.000100606,15054026.54,657857542.3
Aug-03-2022,0.000100013,0.000101589,9.84953E-05,9.89804E-05,17322085.75,654962721.8
Aug-02-2022,9.99447E-05,0.000101966,9.80041E-05,0.000100288,20978305.1,660794843.4
Aug-01-2022,0.000104747,0.000105425,9.61877E-05,9.99447E-05,41601391.28,656071507.6
Jul-31-2022,9.79761E-05,0.000117016,9.73941E-05,0.00010518,46822045.49,684942067.3
Jul-30-2022,9.81096E-05,0.000104097,9.71223E-05,9.77481E-05,18410706.76,646300476.9
Jul-29-2022,9.89022E-05,0.000100779,9.75368E-05,9.82588E-05,18536422.83,652104400.9
Jul-28-2022,0.000100169,0.000103738,9.81435E-05,9.91252E-05,23706413.88,656772043.8
Jul-27-2022,9.89947E-05,0.000103639,9.62205E-05,0.000100173,24587293.93,650009304.2
Jul-26-2022,9.21779E-05,9.94953E-05,9.1765E-05,9.89799E-05,25136346.44,628267809.4
Jul-25-2022,9.18622E-05,9.26456E-05,8.58604E-05,9.13227E-05,21747621.57,594691622.3
Jul-24-2022,9.9688E-05,9.99456E-05,9.12242E-05,9.12242E-05,13125701.46,638088759.1
Jul-23-2022,9.98253E-05,0.000101552,9.93974E-05,9.97211E-05,13963531.74,658701467.4
Jul-22-2022,0.000100476,0.000101416,9.59701E-05,0.000100103,15367433.78,654383619.7
Jul-21-2022,0.000102236,0.000104436,9.89365E-05,0.000100476,16871425.89,668555829.2
Jul-20-2022,0.000101086,0.000102706,9.80419E-05,0.000102452,28799584.98,660906205.8
Jul-19-2022,0.000106112,0.000110751,9.99482E-05,0.00010091,22428018.73,698500625.7
Jul-18-2022,0.000106817,0.000108867,0.000103147,0.000106112,29341460.43,692154508.1
Jul-17-2022,0.000101685,0.000110305,0.000101435,0.000106324,22673095.22,685956693.7
Jul-16-2022,0.000105601,0.000105601,9.67399E-05,0.000101685,22472639.08,673852428.6
Jul-15-2022,0.00010732,0.000108061,0.000102587,0.00010445,35058344.41,686540894.1
Jul-14-2022,9.2211E-05,0.000113138,9.0638E-05,0.00010732,45385207.43,688286395.8
Jul-13-2022,9.52657E-05,9.56945E-05,8.89933E-05,9.2211E-05,26023390.23,602298141.8
Jul-12-2022,9.16959E-05,9.68345E-05,8.64872E-05,9.53743E-05,26795688.81,610397576.1
Jul-11-2022,0.000104731,0.000104731,9.1694E-05,9.17797E-05,30781749.78,633123719.8
Jul-10-2022,0.000110945,0.000110945,0.000103191,0.000104946,25654063.43,707145292.2
Jul-09-2022,0.000110554,0.000113796,0.000104261,0.000110537,23113735.42,722417848.7
Jul-08-2022,0.00011003,0.000112396,0.000106702,0.000110554,17148983.74,719189323.5
Jul-07-2022,0.000112539,0.000115638,0.000109396,0.000110252,27919266.6,734444325.4
Jul-06-2022,0.000112212,0.000116012,0.00010546,0.000112033,25625268.62,727856407.9
Jul-05-2022,0.000116538,0.000119733,0.000108136,0.000112439,28708167.94,751337235.5
Jul-04-2022,0.000128343,0.000128343,0.000107728,0.000116799,45758767.62,771239024.7
Jul-03-2022,0.000130315,0.000131006,0.000124106,0.000128617,30131717.55,836681021.1
Jul-02-2022,0.000123293,0.000131452,0.000120876,0.000131452,40742152.76,820784826.7
Jul-01-2022,0.000131643,0.000133011,0.000116473,0.000122914,85878505.95,834818813.4
Jun-30-2022,0.000113334,0.000140608,0.00010979,0.000132828,118329219.6,792301100.7
Jun-29-2022,0.000161966,0.000163122,0.000104562,0.000112373,191096952.7,828247355.6
Jun-28-2022,0.000107912,0.00016483,0.000104697,0.00016367,229543635.5,904041297.4
Jun-27-2022,8.87039E-05,0.000115044,7.91507E-05,0.000107555,95953815.05,601634047.7
Jun-26-2022,6.5784E-05,9.70805E-05,6.43523E-05,8.8379E-05,75651628.08,534996471.1
Jun-25-2022,5.86212E-05,6.80359E-05,5.82342E-05,6.59914E-05,11358729.38,397062203.5
Jun-24-2022,5.90141E-05,5.95934E-05,5.81257E-05,5.86212E-05,8884060.052,384688657.9
Jun-23-2022,5.76121E-05,6.01457E-05,5.71519E-05,5.91403E-05,8094826.864,382334127.2
Jun-22-2022,5.65166E-05,5.79563E-05,5.64172E-05,5.77293E-05,7556322.962,375085249.2
Jun-21-2022,5.79119E-05,5.80476E-05,5.63067E-05,5.65166E-05,13047409.74,375018860.9
Jun-20-2022,5.78722E-05,6.15069E-05,5.78055E-05,5.79119E-05,14720145.79,390057530.4
Jun-19-2022,6.11522E-05,6.17514E-05,5.68704E-05,5.7989E-05,19648082.17,381416695.3
Jun-18-2022,5.53496E-05,6.33734E-05,5.31357E-05,6.06613E-05,18489430.87,369398358.2
Jun-17-2022,5.86511E-05,5.89099E-05,5.16304E-05,5.54744E-05,12117979.19,363188176.5
Jun-16-2022,5.79753E-05,5.92952E-05,5.77411E-05,5.87825E-05,13244846.07,383953639.3
Jun-15-2022,6.17195E-05,6.39955E-05,5.70738E-05,5.78584E-05,22133119.07,391116527.2
Jun-14-2022,6.05759E-05,6.17933E-05,5.40146E-05,6.15897E-05,21993195.82,382828571.6
Jun-13-2022,6.01509E-05,6.26671E-05,5.55778E-05,6.02653E-05,31791881.39,393652774.7
Jun-12-2022,6.93866E-05,7.052E-05,5.66086E-05,6.00597E-05,39227434.72,417237310.8
Jun-11-2022,6.94865E-05,7.48357E-05,6.5485E-05,6.92044E-05,33354892.93,452821061.4
Jun-10-2022,7.04652E-05,7.54833E-05,6.56424E-05,6.94751E-05,33333662.96,460564255.7
Jun-09-2022,7.51007E-05,8.26718E-05,6.80601E-05,7.01568E-05,91088547.9,482492353.8
Jun-08-2022,4.6667E-05,8.60409E-05,4.15717E-05,7.49397E-05,108914396.6,452418038.1
Jun-07-2022,6.33542E-05,6.39759E-05,4.64305E-05,4.64305E-05,39127790.83,382062417.4
Jun-06-2022,8.06012E-05,8.06012E-05,6.26105E-05,6.39662E-05,29989829.96,469535999.1
Jun-05-2022,7.91872E-05,8.70401E-05,7.85599E-05,8.05927E-05,32580909.94,537844319
Jun-04-2022,9.23539E-05,9.24013E-05,7.88759E-05,7.93435E-05,35813491.99,544393652.2
Jun-03-2022,9.53539E-05,9.61906E-05,9.07507E-05,9.23394E-05,27157443.64,610065389.2
Jun-02-2022,0.000100925,0.000102364,9.37544E-05,9.56366E-05,42847007.15,635778670.6
Jun-01-2022,9.90258E-05,0.000104878,9.34046E-05,0.000100423,67647660.03,644526680.1
May-31-2022,0.000114247,0.000126545,9.25153E-05,9.95976E-05,105127141.2,686057214.3
May-30-2022,0.000126719,0.000134942,0.000109023,0.000114713,220156294.5,766039107.8
May-29-2022,0.000132881,0.00018424,0.000122438,0.000126629,367902594.9,899032671.8
May-28-2022,0.000133042,0.000133483,0.000131657,0.000132907,575601860.4,866510965.9
May-27-2022,0.000135581,0.000136898,0.000132463,0.000132989,635317526.2,877899354.1
May-26-2022,0.000137503,0.000137947,0.000135302,0.000135638,746105281.8,889094505.6
May-25-2022,0.000181612,0.00018249,0.000132319,0.000137721,910377208.7,998676014.6
May-24-2022,0.000176491,0.000199213,0.000163937,0.000181446,776555355.1,1168820841
May-23-2022,0.000158948,0.000182926,0.000149308,0.000179892,785693065,1057797057
May-22-2022,0.000188695,0.000216442,0.000155683,0.000161318,1821058504,1214721566
May-21-2022,0.000122504,0.000217132,0.000117947,0.000189209,1487901907,1107620067
May-20-2022,0.000117803,0.00013081,0.000101573,0.000121942,470474600.3,728713725.7
May-19-2022,0.000132569,0.000146567,0.000121053,0.000121607,504877377.1,883379627.9
May-18-2022,0.000146285,0.000158492,0.000126572,0.000133631,873382453.7,921622787.9
May-17-2022,0.000186332,0.000197734,0.00014436,0.000147743,1095630380,1163531071
May-16-2022,0.000193492,0.000220371,0.00016611,0.000186892,1406066570,1223288706
May-15-2022,0.000213243,0.00027539,0.000127543,0.000191069,1261419390,1362358529
May-14-2022,0.000410128,0.00041337,0.000178067,0.000211159,1389907860,1854926834
May-13-2022,8.20252E-05,0.000478487,6.78819E-05,0.000417233,1635388489,1851778412
May-12-2022,0.000317734,0.000580374,1.65066E-05,7.78964E-05,407355705.4,959291930.6
May-11-2022,1.073722166,1.351530185,0.000305317,0.000305317,8833030558,759882796.9
May-10-2022,17.3193,19.102,0.731013871,1.086587866,22416334975,2708882612
May-09-2022,30.93704972,39.33638749,14.00482753,17.415,24512560939,10458105981
May-08-2022,64.34230524,64.9814,32.86543707,34.11566055,8749640087,19459543887
May-07-2022,68.0842,68.13865924,59.56559656,63.51277361,7186777641,22159842263
May-06-2022,77.3937,77.3937,63.6782,68.4887,3410635167,25014205835
May-05-2022,82.4166,82.86740051,77.2584,77.4189,3765956630,27478766186
May-04-2022,86.0307,87.6677,79.30009515,82.6251,3077808133,28886483633
May-03-2022,82.48261532,88.0858,82.06222862,85.98399524,2297442608,29124588773
May-02-2022,84.26911127,85.48741234,81.28164963,82.56575867,2607702186,28836482951
May-01-2022,82.1485,84.9799,81.2462157,84.33420209,2799796671,28675746975
Apr-30-2022,78.14632554,82.35046801,77.34859466,82.2711,2912370198,27670034863
Apr-29-2022,85.10375868,86.2824,76.7116,78.38195414,2341130507,28692395845
Apr-28-2022,89.0934,89.55571274,84.2544,84.9025538,3124456588,29868862468
Apr-27-2022,89.0394,92.2503,87.4506,88.6656,2741257379,31001220370
Apr-26-2022,88.43,90.5279,87.62365505,89.06556903,3903270783,30791975356
Apr-25-2022,96.84744355,97.24889431,86.94581447,88.30397371,4105704519,32453390048
Apr-24-2022,90.5068967,97.2659,87.5699,97.06952797,3323104818,31858416155
Apr-23-2022,89.2624,92.2238,88.9418,90.42830625,1985675825,31736256042
Apr-22-2022,93.5338,93.94914069,89.32303267,89.3454,3119045139,32232982225
Apr-21-2022,90.67972695,96.64794575,90.67972695,93.6804,3067923342,32911747581
Apr-20-2022,94.86438523,98.99775207,90.02114656,90.61326477,2161614646,33671504383
Apr-19-2022,95.71395939,96.66328339,94.10055428,94.86438523,2285215171,33632458937
Apr-18-2022,91.15005209,95.71395939,88.88985145,95.71395939,3047688439,32482458912
Apr-17-2022,77.42162559,91.15005209,76.05672391,91.15005209,1930855169,29171944613
Apr-16-2022,81.0525403,82.35912717,77.42162559,77.42162559,896285407,29013298531
Apr-15-2022,80.34961415,81.71725434,80.34961415,81.0525403,1005708595,28983209929
Apr-14-2022,81.6757526,82.29697575,80.13367733,80.34961415,1654822324,29261104863
Apr-13-2022,87.85150958,89.68287887,81.10208114,81.6757526,1910793929,30653513858
Apr-12-2022,84.57206595,87.85150958,83.67496499,87.85150958,2084736569,30288847280
Apr-11-2022,82.3986396,87.98275939,81.63312147,84.57206595,2897157338,29867398336
Apr-10-2022,92.58947577,92.58947577,81.428687,82.3986396,2436331698,30864494530
Apr-09-2022,97.23776575,97.23776575,92.58947577,92.58947577,1605370824,33697769138
Apr-08-2022,94.2948148,97.23776575,93.15260709,97.23776575,2948451430,33566042890
Apr-07-2022,103.4813137,105.9603398,94.2948148,94.2948148,2984766031,35748845140
Apr-06-2022,107.7593074,109.2791295,101.8863264,103.4813137,3193458989,37229919638
Apr-05-2022,116.292032,117.6585823,107.1082516,107.7593074,3183372908,39622875790
Apr-04-2022,116.4646957,119.0074819,115.0674354,116.292032,2579393277,41052466925
Apr-03-2022,112.9578074,116.8696033,110.3104722,116.4646957,2125683203,40031438420
Apr-02-2022,115.3905052,117.381066,112.1708464,112.9578074,2766435637,40422198005
Apr-01-2022,105.7406201,116.041614,105.7406201,115.3905052,2367186315,39328735618
Mar-31-2022,103.1366549,107.3194336,99.23681283,105.7406201,2294256172,36744021478
Mar-30-2022,106.1021661,108.4384026,102.5802747,103.1366549,2291253528,37565018897
Mar-29-2022,108.8274738,110.906329,105.3473072,106.1021661,3142834101,37934452639
Mar-28-2022,97.3280059,108.8274738,97.3280059,108.8274738,3384037047,37172417472
Mar-27-2022,94.0380159,100.5214333,93.2420735,97.3280059,1623397448,34157812476
Mar-27-2022,91.39518553,94.0380159,90.2275268,94.0380159,841714630.4,32447455905
Mar-26-2022,90.30704849,91.5609242,89.01227969,91.39518553,1292166000,32282173818
Mar-25-2022,93.79951838,94.10276203,90.19167799,90.30704849,1439392271,33233246486
Mar-24-2022,94.80007196,95.28214577,92.62879296,93.79951838,1353176808,33910831568
Mar-23-2022,92.98001769,96.10214924,92.68505037,94.80007196,1315222747,34007218491
Mar-22-2022,95.85428822,95.85428822,92.61423631,92.98001769,2078073587,33979046499
Mar-21-2022,90.53487001,97.11572432,90.53487001,95.85428822,1854271445,34458735975
Mar-20-2022,92.14963196,94.04210257,90.32759354,90.53487001,1594812429,33585030000
